Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1,79,31063.83,8.289713,16,0,0,3.260154,255.1555,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0
0,65,94296.35,11.46299,15,1,0,3.23817,147.4713,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
0,38,66409.47,7.716619,9,0,0,1.865935,159.965,4.0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
4,42,15762.73,7.343718,11,0,0,14.40375,235.1417,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
1,27,39224.01,6.924097,9,1,0,1.11588,232.652,3.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0
0,74,47866.24,11.2053,16,0,0,7.283667,230.1051,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0
0,37,47862.33,11.63333,14,1,0,5.560793,162.4608,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
2,20,10325.85,9.491469,9,1,2,4.51753,252.6378,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
2,72,26965.24,9.883011,15,3,0,3.656765,184.9785,3.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0
2,79,22380.45,10.94774,14,2,1,1.946824,210.127,4.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
1,71,65207.61,12.62228,11,2,0,3.922369,129.995,3.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1
2,78,65564.74,6.33742,11,0,1,13.21733,230.1051,4.0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
2,52,42523.79,10.2902,11,1,0,12.12501,139.9816,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
1,86,38499.66,16.22846,11,1,3,15.10828,200.1652,4.0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
2,74,18620.8,10.97789,7,1,0,17.95225,139.965,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,81,38363.26,11.95007,14,0,0,2.582668,164.9715,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
1,68,45125.98,6.895659,10,0,1,5.402848,215.1591,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
7,53,24050.09,10.49746,12,1,0,7.969762,232.624,4.0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0
10,32,36377.21,10.98759,10,2,0,8.285158,277.6513,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0
3,26,20223.8,12.50019,13,1,1,22.30566,182.4538,4.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
2,89,63155.68,8.52773,6,0,0,9.975367,172.4705,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4,40,26048.51,11.95077,11,2,0,1.358678,230.1051,3.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
0,83,8568.21,8.580878,12,0,0,2.222289,184.9853,5.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
0,71,25590.46,13.47619,11,0,0,7.028485,194.9744,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0
2,89,4025.77,11.33201,9,0,1,19.04207,267.6647,3.0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0
3,25,48360.48,9.823607,14,0,2,7.848542,265.147,3.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0
1,40,44309.72,10.93373,16,1,0,7.539374,187.4673,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0
0,36,60010.8,5.221072,9,2,0,11.07238,164.9853,3.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
3,70,89882.52,7.462184,10,1,0,11.86797,242.6143,5.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0
4,74,27361.04,9.241986,10,0,0,4.030411,159.9476,4.0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
2,79,76126.58,9.044187,13,1,0,14.34892,255.1555,4.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0
2,66,31680.85,6.006855,8,0,0,19.30476,215.1591,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0
4,25,30324.88,11.14727,13,3,1,1.849221,152.4907,4.0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0
2,34,134838.8,6.387828,12,0,0,9.51775,200.1323,4.0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0
0,42,33471.07,11.92715,13,1,0,6.708628,197.4702,4.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1
4,79,40869.93,7.401076,11,1,0,10.28653,267.6647,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
4,86,16711.49,13.49933,5,1,0,1.126364,200.1185,4.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
1,55,45243.63,9.292863,14,0,3,22.98475,207.6094,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0
1,87,15160.7,9.760091,13,1,0,6.31339,187.4673,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
0,21,1193.66,7.364702,11,1,0,21.50913,207.4811,4.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
2,31,48432.85,4.63584,11,3,0,1.925345,194.9663,4.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0
3,19,57992.91,9.819494,19,2,0,5.698156,235.1591,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0
0,57,66698.79,10.76198,11,0,0,9.900853,222.6281,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
1,84,45874.19,10.0487,16,0,0,7.579193,182.4433,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
0,70,17844.64,9.519197,8,1,0,7.465071,222.6326,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
3,87,34923.5,9.022046,13,0,0,2.681114,207.4811,3.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
0,49,156571.0,4.929908,11,0,0,2.780152,124.9781,3.0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
3,37,29101.96,5.924693,13,0,0,6.979961,159.9512,4.0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3,18,57578.24,10.34662,11,0,0,5.436971,179.9476,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1,70,55903.55,10.67552,9,3,0,8.671709,152.4884,4.0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1
3,89,20456.18,14.07349,8,2,0,8.324816,92.5018,3.0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,33,8995.08,4.916377,10,1,0,15.1242,255.1555,4.0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0
1,21,40941.58,9.705754,11,1,1,9.49754,177.6508,3.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0
0,73,87527.27,11.90177,11,2,0,15.22417,172.5034,3.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0
7,73,35665.19,7.990121,11,1,0,7.007574,179.9476,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0
0,62,2772.21,0.3550483,10,2,0,7.457111,220.1323,4.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
2,35,9121.25,15.4471,16,4,0,12.44495,235.1591,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
2,24,22041.68,5.919886,11,2,0,5.147213,154.9618,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0
1,18,11574.18,9.20065,12,1,0,2.382538,187.6422,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1
2,32,8641.78,7.491292,11,1,0,4.023413,184.9496,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0
3,63,38737.86,6.693519,15,0,0,1.709971,172.4441,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
3,40,38294.57,8.095364,8,0,0,8.209844,164.9853,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
5,31,10046.87,9.489342,7,1,1,3.713732,194.9744,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
3,66,23693.41,8.186941,19,1,1,10.42522,172.4705,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
7,64,57546.52,12.58628,7,0,1,1.081032,230.1344,4.0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0
3,46,56868.44,9.149023,8,0,0,1.193519,222.65,3.0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1
4,42,23813.32,8.927502,10,0,0,6.736871,222.6281,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1
3,62,32383.92,13.74408,6,2,0,3.033312,162.4689,4.0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0
1,48,12122.59,6.665106,15,3,1,6.203352,175.0211,3.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0
4,40,14912.08,5.486343,14,0,0,3.575214,225.1457,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0
0,61,84292.41,9.437862,10,3,0,2.477662,232.652,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0
7,62,37029.52,13.04395,8,1,1,1.871066,215.1591,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1
2,82,28823.65,15.08815,15,0,0,6.403708,225.1457,4.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0
1,21,20057.8,7.383215,14,1,2,2.426747,222.6326,4.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1
7,42,33338.52,12.58951,10,1,0,4.419844,149.9621,3.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
4,33,1405.18,6.808472,16,3,1,8.26392,152.4742,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
2,88,143794.0,8.167479,8,0,3,11.42705,184.967,4.0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
4,38,32253.23,9.303316,9,1,0,2.589118,197.484,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0
0,82,100785.5,8.334039,11,0,0,8.902965,159.9476,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
4,37,7588.08,6.421434,12,1,0,2.820837,182.4538,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
0,22,57737.27,3.267635,11,1,0,2.005733,275.1336,4.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
0,73,12409.38,11.16634,15,1,0,5.364815,152.4907,4.0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0
4,64,57588.9,7.427685,13,1,1,1.204999,197.5169,5.0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
0,72,39382.66,11.89241,19,2,0,10.96384,240.1149,4.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
4,25,14738.27,10.02031,9,4,0,1.1518,182.4676,4.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1,58,83027.06,8.288306,8,2,0,11.94283,194.9744,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0
0,74,25700.68,12.4173,15,1,0,2.147261,270.1604,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0
0,87,18148.08,11.04506,13,2,1,21.72982,235.1555,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0
0,32,8457.83,7.457158,11,2,0,7.042459,139.983,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0
3,27,29924.06,6.583497,16,0,1,3.592376,119.9568,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9,30,13556.67,10.54776,11,0,1,6.831686,232.6415,4.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0
1,81,55861.93,9.014014,11,1,1,2.284487,212.6415,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0
0,83,13133.15,12.2074,10,2,0,12.2964,139.9875,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
3,63,16966.71,10.5572,14,3,0,1.655301,117.4392,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3,45,30502.48,8.034529,9,0,1,7.521969,192.4404,4.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
1,30,17739.09,12.15506,18,1,1,5.123883,194.9663,3.0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0
0,87,348.67,10.36876,17,1,0,14.86376,202.6362,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0
0,50,25990.9,15.40713,15,1,0,10.88666,147.4421,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
2,63,27432.43,10.42239,12,1,0,2.596868,127.5067,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
7,89,22290.4,8.76195,11,0,1,5.379951,257.6375,4.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
3,18,21768.05,14.60563,10,0,0,8.387889,174.9755,3.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
2,53,15625.86,10.74617,5,2,1,4.457562,94.97283,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,66,118179.2,12.48633,8,3,1,3.77596,182.4676,3.0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
1,28,23660.82,10.79999,15,2,0,7.668017,214.9525,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,59,15840.4,7.194451,13,1,0,1.692565,154.9755,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
1,79,94353.42,16.97213,10,2,1,5.260996,129.9778,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2,71,93402.26,12.41991,10,0,0,10.65198,232.624,2.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
0,89,33004.01,3.719308,11,4,0,7.957264,242.6435,3.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1
4,39,43769.45,10.21531,14,0,0,18.07558,172.4871,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
0,64,41895.1,10.9305,17,2,0,14.54834,159.9942,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0
2,53,21579.33,9.419642,17,0,1,4.83427,257.6549,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0
0,75,26811.22,10.9973,12,1,0,3.11391,225.1457,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
0,78,14825.22,6.946114,11,1,1,6.214398,174.9699,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
10,56,22142.61,14.23119,9,0,0,14.66847,184.9715,3.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
1,79,69833.88,8.989878,6,2,0,5.628186,182.447,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
4,58,55582.0,7.601803,12,3,0,11.42464,197.5169,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
4,48,12224.95,9.780193,7,4,0,3.367303,157.4836,3.0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
4,70,6980.4,9.55673,12,2,1,3.071976,102.4746,3.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,24,15544.73,8.073426,8,1,0,5.798779,187.656,3.0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1,51,48170.55,8.357842,5,1,1,18.44435,129.9598,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
1,75,71503.36,10.95217,7,2,0,11.76248,237.6549,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1,70,7257.49,19.26111,8,0,0,2.691911,167.4564,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
0,36,21092.07,5.676999,13,2,0,6.999666,232.6415,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
3,71,59242.86,7.998222,8,2,0,6.564797,257.6513,4.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
0,51,48114.78,10.03556,8,4,0,13.72738,159.9476,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2,85,7543.45,15.41425,12,2,1,2.804449,172.4733,4.0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
0,69,48219.15,7.933312,17,0,0,6.186874,194.9525,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1
3,32,10607.43,16.32484,15,1,0,8.380626,232.624,4.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1
0,70,69183.29,13.7572,9,2,1,31.79027,255.1198,4.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0
1,44,31012.18,13.08416,14,1,0,7.84461,137.4616,4.0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
1,19,37461.63,9.424779,8,0,0,14.31807,262.6106,4.0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
1,31,62028.51,7.150882,10,0,1,10.83268,149.9776,4.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
2,18,23055.92,7.604163,13,1,0,7.812114,177.6508,3.0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0
3,35,52984.07,7.37357,16,0,1,8.850759,127.4586,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2,69,42780.53,10.17393,15,1,1,17.38432,174.9744,2.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
2,38,48911.65,10.27072,11,1,1,4.490588,202.65,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
2,48,84113.15,9.224349,14,0,0,8.093081,129.9483,3.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
4,33,52137.85,10.12355,9,0,1,24.69325,92.45514,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,35,56315.69,9.020485,15,1,0,4.768185,139.9349,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3,24,15091.63,6.649137,13,1,0,8.824037,144.9889,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1
8,79,14541.24,11.78479,16,0,0,7.364002,184.9715,4.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
1,40,41819.9,14.61938,4,1,0,16.58054,159.9942,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1
3,21,54864.24,5.236974,15,0,0,2.987316,214.9663,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0
3,75,51379.67,6.454722,10,0,0,12.04581,240.1149,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
8,68,31469.99,15.10522,12,0,1,1.574932,149.9913,5.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
2,52,99168.2,12.64257,15,0,0,9.613541,150.007,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
0,37,3717.97,10.12336,11,1,1,13.55138,222.6143,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
9,31,25692.2,6.696491,13,0,2,10.52104,220.1149,4.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
0,57,1055.12,10.39479,12,0,1,2.241794,124.9781,4.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
10,55,28643.72,5.565705,11,2,0,8.828042,199.9902,4.0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
0,40,50321.62,8.865855,14,2,0,12.67469,130.0064,3.0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
4,54,27152.87,10.64116,12,1,0,5.924783,159.9349,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
1,77,32854.92,6.482152,11,1,0,12.65954,187.6094,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,34,20545.0,8.222102,14,1,0,4.254025,220.1323,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
2,21,33029.84,12.60968,15,2,1,12.4341,207.4754,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0
1,49,30638.08,9.208445,14,0,0,3.171487,194.9581,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
1,33,18308.7,9.649235,11,1,0,1.817421,117.4835,4.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
2,45,77615.02,9.242393,10,1,0,11.61194,230.1344,3.0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1
8,25,32005.71,9.736531,13,1,0,20.91805,124.9607,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1,29,42123.52,11.89732,17,2,1,7.502506,255.1336,4.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
0,80,12363.22,7.581507,12,2,0,15.61752,245.1283,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
2,40,25303.83,12.56211,13,2,0,7.276075,207.6094,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
4,87,50636.27,13.78311,13,0,2,2.605757,172.4733,3.0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
